year,ifs,iso,country,region,income_group,lending_category,pvd,hhd,gg,cg,pop,emp,hc,ctfp,labsh,pl_c,pl_i,pl_g,pl_x,pl_m,debt,debt_imp,rgdpc,growth,log_growth,gdp,gini,rgdpc_imputed,gdp_capita,independence_dummy,independence_year,us_pegger_dummy,gini_imputed,population
1986,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.2546988358395144,15917572,6977031.707763672,3.330570697784424,0.7987092137336731,0.6319421529769897,0.429194062948227,0.4237191081047058,0.6077016592025757,0.3741415739059448,0.4279361665248871,0.2546988358395144,0.2546988358395144,25116,0.007582139848357203,0.007553539900908901,0.03965732091,28.441116981506347,25116,0.007582139848357203,1,0,0,28.441116981506347,16018350
1987,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.25204846531752184,16183167.999999998,7141334.533691406,3.3505172729492188,0.831780731678009,0.6131898760795593,0.48122188448905945,0.46379584074020386,0.6458808779716492,0.4063335657119751,0.47817131876945496,0.25204846531752184,0.25204846531752184,25971,0.03404204491161013,0.03347543764988341,0.02562551359,28.968936042785643,25971,0.03404204491161013,1,0,0,28.968936042785643,16263874
1988,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.2048176393402676,16452255.000000002,7412162.303924561,3.3705832958221436,0.834019124507904,0.609080970287323,0.5703645348548889,0.5537471771240234,0.7479232549667358,0.4519980549812317,0.4864628612995148,0.2048176393402676,0.2048176393402676,26702,0.028146779099765123,0.02775793806615684,0.05753907786,29.462375926971436,26702,0.028146779099765123,1,0,0,29.462375926971436,16532164
1989,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.17018683310807498,0.1599304919092608,16713988.999999998,7722003.936767578,3.390769720077514,0.8264070749282837,0.6184666752815247,0.6111958622932434,0.6008229851722717,0.7793034315109253,0.4654346108436585,0.4952385127544403,0.17018683310807498,0.17018683310807498,27407,0.026402516665418322,0.02605998625063502,0.03878649706,29.860832977294923,27407,0.026402516665418322,1,0,0,29.860832977294923,16814416
1990,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.16408864313032911,0.1207498393335218,16960597,7845483.779907227,3.411076784133911,0.8099606037139893,0.6260086894035339,0.6181691288948059,0.6120786666870117,0.8352556228637695,0.4769324958324432,0.5248516798019409,0.16408864313032911,0.16408864313032911,27373,-0.0012405589812821542,-0.001241329111569108,0.0357912305,29.349865016937255,27373,-0.0012405589812821542,1,0,0,29.349865016937255,17065128
1991,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.21604791257134123,0.1190852067802154,17189239.999999996,7674020.290374756,3.4236228466033936,0.8079028129577637,0.6173111200332642,0.6335763931274414,0.6011151075363159,0.8476452827453613,0.5566903948783875,0.5598134398460388,0.21604791257134123,0.21604791257134123,26861.275,-0.0186945164943557,-0.018871467784033962,-0.0038187477199999997,29.335851039886474,26861.275,-0.0186945164943557,1,0,0,29.335851039886474,17284036
1992,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.2762402396571571,0.1426955671516191,17402172.999999996,7635434.627532959,3.4362151622772217,0.8230624198913574,0.6072757840156555,0.6081492900848389,0.5704197287559509,0.7895323634147644,0.43768778443336487,0.5117636322975159,0.2762402396571571,0.2762402396571571,27560.1783,0.026018992024764202,0.02568625732264028,0.00427678438,29.30610284805298,27560.1783,0.026018992024764202,1,0,0,29.30610284805298,17478635
1993,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.3066456218309007,0.17689619342905163,17603205,7667202.949523926,3.4488537311553955,0.8148834705352783,0.6013396382331848,0.5729529857635498,0.5319251418113708,0.7275524139404297,0.4622284173965454,0.495272696018219,0.3066456218309007,0.3066456218309007,28622.4758,0.03854465266648876,0.03782036068120844,0.040451570490000005,29.16079698562622,28622.4758,0.03854465266648876,1,0,0,29.16079698562622,17634808
1994,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.31708915405208987,0.198936664187437,17798529,7922579.765319824,3.461538791656494,0.8088492155075073,0.6040753722190857,0.6270022392272949,0.5954533815383911,0.7663189768791199,0.49527937173843384,0.525299072265625,0.31708915405208987,0.31708915405208987,29844.1713,0.04268308264234786,0.041797278113216645,0.03979706175,29.041758937835695,29844.1713,0.04268308264234786,1,0,0,29.041758937835695,17805468
1995,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.3115581428101967,0.22124307051820455,17993074,8215477.94342041,3.4742705821990967,0.8154692649841309,0.607523500919342,0.645431637763977,0.6260865926742554,0.7817826271057129,0.5274927020072937,0.563397228717804,0.3115581428101967,0.3115581428101967,30690.0624,0.02834359485130006,0.02794934742515872,0.03883164804,30.230788021087648,30690.0624,0.02834359485130006,1,0,0,30.230788021087648,18004882
1996,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.2934345566532886,0.2138251751360737,18189277,8321126.937866211,3.4870493412017822,0.8298876285552979,0.6179584264755249,0.6841878294944763,0.6663758158683777,0.8401163816452026,0.5332252979278564,0.5717282891273499,0.2934345566532886,0.2934345566532886,31740.4697,0.0342263005630123,0.03365361148529778,0.0386393434,30.603487071990966,31740.4697,0.0342263005630123,1,0,0,30.603487071990966,18224767
1997,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.2590581132602228,0.20512603148004552,18387214,8382689.476013184,3.4998748302459717,0.838560163974762,0.6118475794792175,0.6584698557853699,0.6404679417610168,0.7856019139289856,0.510567307472229,0.5496289134025574,0.2590581132602228,0.2590581132602228,32857.9938,0.03520817777942319,0.034602544442940156,0.03913189432,30.76924602508545,32857.9938,0.03520817777942319,1,0,0,30.76924602508545,18423037
1998,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.2370510400095057,0.16282559272605632,18587021,8528651.237487793,3.5127477645874023,0.8339662551879883,0.613369345664978,0.5615431070327759,0.5525746941566467,0.6759738922119141,0.47577252984046936,0.5160692930221558,0.2370510400095057,0.2370510400095057,34337.1394,0.04501630893849653,0.044032491934701566,0.0466325163,31.190078830718996,34337.1394,0.04501630893849653,1,0,0,31.190078830718996,18607584
1999,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.22557134594858083,0.1543789997351143,18788186,8681078.910827637,3.525667667388916,0.8367776870727539,0.6050320267677307,0.5823678374290466,0.5720217823982239,0.7000995874404907,0.4693284928798675,0.5170382261276245,0.22557134594858083,0.22557134594858083,35551.0195,0.03535181209649637,0.034741284028372135,0.050276474689999996,31.5864208984375,35551.0195,0.03535181209649637,1,0,0,31.5864208984375,18812264
2000,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.1951087597414982,0.13692619245546173,18991431,8902647.018432617,3.538635492324829,0.8395426273345947,0.6065460443496704,0.5514129996299744,0.5296949148178101,0.6554716229438782,0.4388083815574646,0.49992576241493225,0.1951087597414982,0.1951087597414982,36603.045,0.02959199243217191,0.02916259991150567,0.03921517829,31.611287117004395,36603.045,0.02959199243217191,1,0,0,31.611287117004395,19028802
2001,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.17120758517219406,0.11980420500243202,19194672,9011887.550354004,3.5275118350982666,0.8659520149230957,0.6081547141075134,0.5068357586860657,0.4859385490417481,0.5951756834983826,0.43950095772743225,0.4733934700489044,0.17120758517219406,0.17120758517219406,37275.9912,0.018384978626778143,0.018218018178572198,0.020251273150000002,31.59941394805908,37275.9912,0.018384978626778143,1,0,0,31.59941394805908,19274701
2002,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.15018441029628418,0.10310543358160092,19401367.999999996,9185278.89251709,3.516423463821411,0.8684605360031128,0.6008172631263733,0.5511990189552307,0.5152732133865356,0.6481450796127319,0.440749317407608,0.478840708732605,0.15018441029628418,0.15018441029628418,38567.0655,0.03463554578798163,0.034049235031673286,0.03979633756,31.553814125061034,38567.0655,0.03463554578798163,1,0,0,31.553814125061034,19495210
2003,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.1318856206591209,0.08973067725243813,19624166,9398048.400878906,3.5053696632385254,0.8640153408050537,0.60151207447052,0.6818783283233643,0.6260731220245361,0.7801723480224609,0.4835701882839203,0.5224374532699585,0.1318856206591209,0.1318856206591209,39523.6552,0.02480327936798832,0.024500671603062532,0.03090687182,31.594130992889404,39523.6552,0.02480327936798832,1,0,0,31.594130992889404,19720737
2004,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.11910367466544385,0.08077888814946958,19879649,9560890.197753906,3.4943506717681885,0.8552100658416748,0.6032440066337585,0.8018100261688232,0.7265613079071045,0.9173086881637572,0.5120586156845093,0.5574076771736145,0.11910367466544385,0.11910367466544385,40887.7253,0.03451275174569373,0.033930544609552846,0.04224321727,31.686009922027587,40887.7253,0.03451275174569373,1,0,0,31.686009922027587,19932722
2005,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.10866440193840812,0.07343552634173732,20178540,9911472.32055664,3.4833664894104004,0.8599117398262024,0.5930346250534058,0.8581373691558838,0.771472692489624,0.9734768271446228,0.5046778321266174,0.5714931488037109,0.10866440193840812,0.10866440193840812,41904.4459,0.024866157081132625,0.024562025606830892,0.03154139257,31.914976024627684,41904.4459,0.024866157081132625,1,0,0,31.914976024627684,20176844
2006,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.0994603916707648,0.06548537321706459,20526303,10164608.001708984,3.472416639328003,0.8469961285591125,0.5880502462387085,0.8900399208068848,0.8160593509674072,1.0176012516021729,0.5345699191093445,0.5741674304008484,0.0994603916707648,0.0994603916707648,42650.9859,0.01781529343644181,0.017658461033809126,0.027552982429999998,32.284705047607424,42650.9859,0.01781529343644181,1,0,0,32.284705047607424,20450966
2007,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.0967121746418223,0.0606762698826931,20916344,10489001.274108889,3.461501359939575,0.8371696472167969,0.5933364629745483,1.0306053161621094,0.976504921913147,1.1861950159072876,0.5813286304473877,0.6236514449119568,0.0967121746418223,0.0967121746418223,44033.5838,0.0324165519465753,0.03190222122757965,0.03773392681,32.576940078735355,44033.5838,0.0324165519465753,1,0,0,32.576940078735355,20827622
2008,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.11742526967679262,0.07599198559025318,21332282,10757757.186889648,3.450620174407959,0.8515244722366333,0.5691140294075012,1.0690793991088867,1.0387978553771973,1.2529689073562622,0.6190296411514282,0.6949446797370911,0.11742526967679262,0.11742526967679262,44421.6405,0.008812743967480588,0.008774138387630285,0.0358622798,32.87500497817993,44421.6405,0.008812743967480588,1,0,0,32.87500497817993,21249199
2009,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.1662270537474234,0.1148417591158404,21750850.999999996,10853535.652160645,3.4397735595703125,0.8555517792701721,0.5771031379699707,1.0055711269378662,1.0031461715698242,1.192119598388672,0.5807456970214844,0.6590204834938049,0.1662270537474234,0.1662270537474234,44686.5414,0.005963329967518884,0.005945619688647798,0.01892573609,32.737241973876955,44686.5414,0.005963329967518884,1,0,0,32.737241973876955,21691653
2010,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.20351624171935448,0.14231129510102422,22154678.999999996,11121260.643005371,3.4289608001708984,0.8852396011352539,0.5749547481536865,1.1794027090072632,1.2530971765518188,1.4271968603134155,0.6030409336090088,0.6734293699264526,0.20351624171935448,0.20351624171935448,45400.2234,0.015970848887401266,0.015844656704706347,0.02226538078,32.872431964874266,45400.2234,0.015970848887401266,1,0,0,32.872431964874266,22031750
2011,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.24047295432945337,0.1698387717630868,22538000.999999996,11326355.934143066,3.442167043685913,0.9117234349250792,0.5754212737083435,1.3301845788955688,1.4584252834320068,1.596110224723816,0.628626823425293,0.6908031702041626,0.24047295432945337,0.24047295432945337,46132,0.016118347999142166,0.015989826623650824,0.0240897178,32.60056900024414,46132,0.016118347999142166,1,0,0,32.60056900024414,22340024
2012,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.2753389515617544,0.19234094537505933,22903948,11449159.622192385,3.4554243087768555,0.8575061559677124,0.5824652910232544,1.3576244115829468,1.4362764358520508,1.6866167783737185,0.6301993727684021,0.6881856918334961,0.2753389515617544,0.2753389515617544,46999,0.018793895777334604,0.018619472524271628,0.039184096249999995,32.459275035858155,46999,0.018793895777334604,1,0,0,32.459275035858155,22733465
2013,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.3048484968263643,0.21244424780115112,23254913,11553935.050964355,3.4687328338623047,0.8564615845680237,0.5820971727371216,1.2938754558563232,1.2028104066848757,1.6299569606781006,0.6586058139801025,0.6768085360527039,0.3048484968263643,0.3048484968263643,47250,0.005340539160407668,0.005326329051787935,0.02606198447,32.604073963165284,47250,0.005340539160407668,1,0,0,32.604073963165284,23128129
2014,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.34045452066543874,0.24592745963713708,23596424,11667239.18914795,3.4820923805236816,0.8187790513038635,0.5960260033607483,1.2389458417892456,1.1282509565353394,1.514423370361328,0.6655995845794678,0.6972607970237732,0.34045452066543874,0.34045452066543874,47867,0.013058201058201059,0.012973677770316064,0.026074010319999997,32.71634206771851,47867,0.013058201058201059,1,0,0,32.71634206771851,23475686
2015,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.3775173519983789,0.28452028407717644,23932502,11908493.041992188,3.4955034255981445,0.7814154028892517,0.6040282845497131,1.0629249811172483,1.041885256767273,1.2365162372589111,0.5970895886421204,0.6349287629127502,0.3775173519983789,0.3775173519983789,48357,0.01023669751603401,0.010184657372835854,0.022018101529999997,32.82974199295044,48357,0.01023669751603401,1,0,0,32.82974199295044,23815995
2016,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.4059348203010241,0.3162437041332678,24262712,12071554.18395996,3.5089662075042725,0.8208933472633362,0.5838769674301147,1.0485671758651731,1.0450856685638428,1.2166502475738523,0.5889284014701843,0.6319633722305298,0.4059348203010241,0.4059348203010241,48845,0.010091610314949232,0.01004103002200215,0.02779142625,32.87164989471435,48845,0.010091610314949232,1,0,0,32.87164989471435,24190907
2017,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.4118076351874833,0.32377926684973596,24584619.999999996,12324088.096618652,3.5224807262420654,0.8481066226959229,0.579755961894989,1.110298991203308,1.1416717767715454,1.2518728971481323,0.5960971713066101,0.6853601932525635,0.4118076351874833,0.4118076351874833,49265.6135,0.00861118845327054,0.008574323651974958,0.02318709387,32.82664909362793,49265.6135,0.00861118845327054,1,0,0,32.82664909362793,24592588
2018,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.4176247011064539,0.329154059329412,24898152,12619437.217712402,3.5360474586486816,0.8583554029464722,0.5716451406478882,1.1019489765167236,1.1500552892684937,1.240566372871399,0.614300012588501,0.7162479162216187,0.4176247011064539,0.4176247011064539,49830.7993,0.011472216823200614,0.011406909945612883,0.02906363115,32.81260715484619,49830.7993,0.011472216823200614,1,0,0,32.81260715484619,24963258
2019,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,0.4674403929392227,0.3658144583079396,25203198,12863174.438476564,3.549666166305542,0.8379027247428894,0.5716451406478882,1.0433584451675415,1.0999841690063477,1.167582392692566,0.6082680225372314,0.6940397024154663,0.4674403929392227,0.4674403929392227,NA,NA,NA,0.02181109106,32.741638069152835,49830.7993,NA,1,0,0,32.741638069152835,25334826
1973,122,AUT,Austria,Europe & Central Asia,High income,NA,NA,NA,0.16603004681840075,0.09826597334670084,7607064.999999999,3358950.614929199,2.6682064533233643,0.9254910945892334,0.6329604387283325,0.19273248314857483,0.2855987250804901,0.2217981070280075,0.24942761659622192,0.2316163033246994,0.16603004681840075,0.16603004681840075,17908,0.043042693226163435,0.04214210828364414,0.04890435317,NA,17908,0.043042693226163435,1,0,0,28.300586109161376,7586115
1974,122,AUT,Austria,Europe & Central Asia,High income,NA,NA,NA,0.16729631995322602,0.09424919783624794,7626290,3405431.747436523,2.685628890991211,0.9221671223640442,0.6329604387283325,0.2222314029932022,0.32801032066345215,0.26010754704475403,0.2649708092212677,0.2398201823234558,0.16729631995322602,0.16729631995322602,18583,0.03769265132901497,0.036999643912794596,0.03942138071,NA,18583,0.03769265132901497,1,0,0,28.317029525913274,7599038
1975,122,AUT,Austria,Europe & Central Asia,High income,NA,NA,NA,0.2271612813440819,0.14515833950879842,7637689,3394333.839416504,2.703165292739868,0.9419438242912292,0.6329604387283325,0.2592293620109558,0.34510305523872375,0.3086969554424286,0.3044460415840149,0.2716037333011627,0.2271612813440819,0.2271612813440819,18564,-0.0010224398643921865,-0.0010229629125843016,-0.00363735434,NA,18564,-0.0010224398643921865,1,0,0,28.34438040454978,7578903
